timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T12:19:03+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,294.785,126,30,12.094,81.286,92.358,73.8,2400.0,,925.719
2026-08-14T12:19:05+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,297.036,127,30,13.343,77.795,88.304,72.15,2400.0,,925.562
2026-08-14T12:19:07+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,299.201,128,30,13.872,68.492,85.211,72.7,2400.0,,923.969
2026-08-14T12:19:10+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,301.562,129,30,12.717,81.537,98.357,71.6,2400.0,,925.734
2026-08-14T12:19:12+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,304.08,130,30,11.924,82.057,104.349,72.15,2400.0,,925.734
2026-08-14T12:19:15+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,306.748,131,30,11.256,84.138,106.861,72.7,2400.0,,925.734
2026-08-14T12:19:17+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,309.133,132,30,12.592,81.536,103.456,71.05,2400.0,,925.734
2026-08-14T12:19:19+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,311.311,133,30,13.789,67.639,92.666,72.7,2400.0,,924.109
2026-08-14T12:19:22+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,313.591,134,30,13.174,75.373,101.396,72.7,2400.0,,924.109
2026-08-14T12:19:24+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,316.019,135,30,12.366,81.613,105.338,72.15,2400.0,,925.719
2026-08-14T12:19:26+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,318.23,136,30,13.584,76.157,101.924,72.15,2400.0,,925.719
2026-08-14T12:19:29+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,320.585,137,30,12.753,81.705,87.94,74.9,2400.0,,925.734
2026-08-14T12:19:31+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,323.069,138,30,12.09,83.084,107.11,72.15,2400.0,,924.125
2026-08-14T12:19:34+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,325.703,139,30,11.4,82.857,129.138,72.15,2400.0,,925.75
2026-08-14T12:19:36+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,328.206,140,30,11.996,83.951,104.626,72.15,2400.0,,924.125
2026-08-14T12:19:38+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,330.366,141,30,13.903,68.314,85.516,73.25,2400.0,,924.156
